Comment,Sentiment
It looks like anubhav is trying to copy the tone of the voice of another person. There is a clear difference between his present and past voice tone..... Plzz don&#39;t do it past voice tone was good 😢😢😢😢😢😢😢,0.06
Yrr 37 min bhi kam thee mere liye amazing dude ...loveyou yrr bassi ❤,0.050000000000000044
Never laughed this much in entire life😂 37 minutes never released to to 😅❤❤❤lots of love lawyer Sahab ❤❤,0.05000000000000001
Now I have reasons to wait for my next laughs. <br>Epic Bassi Bhai Epic........,0.05
Well spent 37 minutes. Thanks mr. Bassi,0.05
Old bassi is back ..!!🤣😂,0.05
Damm good...maid waala part was epic... especially mujhe chok de budhiya😂😂😂😂😂😂😂,0.05
"Officer, You Killed Me By Making Me Laugh, While I Was Having My Semester Exams.<br><br>Now I&#39;ll Be Demoted to Chaukidar.",0.04999999999999999
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=24m10s"">24:10</a> curry banake anda 🥚dalke chali gayi, I&#39;m dead out of laugh 😂💀",0.04999999999999999
Finally million of years later our old bassi ❤ is back...😂,0.03333333333333333
I noticed something about Bassi&#39;s comedy that after doing number of standups he still haven&#39;t talked regarding being desperate for girls or about being single or any topic around the same. Its a great thing for a change.🙂,0.03214285714285717
Half way through the show I realized that I am laughing only because it&#39;s Bassi. The jokes are not that funny but man&#39;s got humor in his storytelling ❤,0.02777777777777778
Usually I neither laugh nor comment on any standup comedies.....but this masterpiece couldn&#39;t stop me from both laughing and commenting.....😅😅😅😅😅😅,0.024999999999999994
Not a single joke that gone down<br>Best punches line ever<br>Will definitely cross 🤞 15millions in 2 days,0.017857142857142856
amazing . this was crazy........,5.551115123125783e-17
Ye Meri Zindagi Ke Sabse Chhote 37 Minute The😂🙏,0.0
"Lord Bassi don&#39;t need comedy,<br>Comedy need Lord Bassi❤🕶<br>Nailed it bro !!",0.0
No one can beat bassii. 🎉🎉,0.0
No one can beat him in storytelling😂,0.0
Salute to you Officer..<br>You relieved our frustrations..😅😅,0.0
He is the man who can make you visualise his story . <br>Best 37 minutes of my life ❤,0.0
Bassi is a gem..no one beat as a storytelling content ❤❤,0.0
"He was a science student , he gave jee , he did chemistry honours , he did study law  and now he gave upsc too .....<br>mtlb :  Bassi is so versatile😂",0.0
"Every mukharji nagar aspirant must have relived their preparation days during these 37 minutes…I definitely felt that,specially that ‘pani ki tanki’ moment😂❤❤",0.0
Bhai this was the only 37 mins in which I didn&#39;t stop laughing even for a second....❤😂😂🥂,0.0
NO ONE CAN BEAT HIM IN STORYTELLING,0.0
Oh myyy god...😂😂😂. This guy is damn good.❤,0.0
"Bassi is all rounder<br>1-He was a science student ✨<br>2-Gave Jee🙇<br>3-He did chem hnrs 🌡<br>4- He studied law 📚<br>5- He prepared for UPSC💀<br>6- ..... still counting....😂",0.0
What a presence of mind ❤❤❤.. God bless you buchcha,0.0
Simply khatarnaaak😂<br>Mjaa aa gyaa bassi bhai❤,0.0
Thank you bassi you are the reason that I started watching stand up comedy 😊  videos and you are always my favourite ❤,0.0
Hats off bassi ❤😅😅😅 nailed it...,0.0
"The way he shares his life experience through comedy, you actually start imagining every bit of it like you are living it. Truly unbeatable 💞",0.0
Anti wala part 💯% relatable 😂😂😂🙂👏👏👏,0.0
&quot;And saved some part<br>Of the day I had rued&quot;✨✨<br>Fits for you,0.0
You are medicine of stress.............no words....only thx,0.0
Bassi ❤  you rock man 😂,0.0
Hatts off to this masterpiece he just created.,0.0
"I was traveling in train while watching this video, So everytime when I was about to Burts laughing, I was just pausing this video and I realised that it took around 24 pause to watch one video....<br>Just Hatss offf 🙌🙌👏",0.0
Watching this episode @ 12:48 am socha k abhi 10 min tak dekha leta hu baaki kal dekh lunga... But video is 🔥❤ toh socha kyu na puri hi video dekh lu kal aaram se uthungga (Sunday) 😂😂😂,0.0
No one can ever beat the cognition between your jokes 🔥🔥🔥 Logic is your servant 🔥🔥🔥,0.0
"Gazzab ki story telling,masterpiece ....whole 37 minutes it felt like I was with for UPSC preparation 😂",0.0
"Op!!!🙌🏻🔥🔥 Bassi, you are love!😭😂❤ Mazaa aa gaya bhyiiiiiiiiiiiiii🫂",0.0
How can somebody think like that<br>Awesome show ❤❤❤,0.0
These were  the happiest 37 minutes of my life 😆,0.0
Bassi never disappoints,0.0
Not only me but my mom&#39;s favourite ❤️❤️,0.0
damn his comedy and story telling nails 🤣😂❤❤❤total laughter of 37 mns....love frm Pakistan,0.0
You nailed it bassi❤,0.0
Salute to you officer....you nailed it 👏👏,0.0
You deserve heaven bhai😂,0.0
Bassi is all rounder<br>1-He was a science student ✨<br>2-Gave Jee🙇<br>3-He did chem hnrs 🌡️<br>4- He studied law 📚<br>5- He prepared for UPSC💀<br>6- ..... still counting....😂,0.0
"Today is my 7th times , I am watching this ❤",0.0
From now bassii became my favorite.😍😂,0.0
❤❤❤the only comedian whose evry content is out of class ...take a bow.. Looking forward 🎉❤,0.0
I luv his sense of humar ❤,0.0
"<a href=""http://www.youtube.com/results?search_query=%23bassiji"">#BassiJi</a> As always, chha gye Guru 👍 😅",0.0
Disclaimer: this guy never disappoints.,0.0
&quot;Mujhe chauk de budhiya&quot;...my favourite line from now when someone irritates me😂😂😂😂😂😂,0.0
Salute to officer Bassii🔥🤣,0.0
This person is hilarious..😂😂..Apart from all the criticism he faced..still top🔥🔥,0.0
❤for your unstoppable joke👏👏👏👏👏,0.0
God of standup is bassi without any doubt 💗,0.0
Till now the bestest 😂❤️,0.0
What a man !! What a comedy !! What a expression!! Mja aa gya❤❤,0.0
Bassi sir... Virat kohli followed you on Instagram 😇literally you came a log way sir,0.0
This officer deserves promotion with immediate effect😂,0.0
You’re legend man😂❤,0.0
"Bassi bhai, can&#39;t believe you have this idea without experiencing it!!",0.0
Story.....Dialogues....Dialogue delivering.....Acting....Perfect❤,0.0
"Superb😁😁😁 amezing bassi baji ,maaaza la ditta ❤",0.0
World&#39;s 8th wonder: you can&#39;t see this video without laughing,0.0
you make the journey of lakhs of aspirants stress free....excellent comedy...thankyou😄😄,0.0
@anubhav bhai....... zeher yaar ....Aap video mein dekhte hue bhi saamne wali hi presence feel karwaate ho ...Thanks for doing this . God Bless you ❤,0.0
Bassi on GOD mode 😂,0.0
Trust me I didn&#39;t even realized this was 37 mins video until I finished it....<br>That&#39;s the power of Bassi...❤,0.0
And it&#39;s bassi the boss back again with a blaster🎉🎉🎉,0.0
Besttt stand up everrrrr❤❤😂😂❤❤😂❤,0.0
Officer BASSI I SALUTE U ❤❤,0.0
Buddy you deserve a salute👑,0.0
Bro literally you nailed it 😂😂😂❤,0.0
No one can beat him a storytelling 😂 Bassi the Boss ❤,0.0
Please give us regularly content like these 😂,0.0
Now the maid and cooking part will flow in every status 😂😂😂,0.0
Just perfect❤,0.0
Both questions were ACTUALLY ASKED IN UPSC PRELIMINARY EXAMINATION.....in 2014 and 2015 respectively. <br>This guy is a gem💎,0.0
This is a masterpiece no doubt,0.0
CONTENT NEXT LEVEL.❤❤,0.0
This is called  &quot;PACKED TO CAPACITY LAUGHTER&quot;!<br><br>LEGENDARY!,0.0
Sir aapka show theatre me release hoga to me 500 rupiya ki ticket kharidke dekhne jaungaa❤ big fan,0.0
Salute to you Officer 😂🙏🏼,0.0
Ek dum bawaal content🔥..Officer 😂..Maza aagya,0.0
I can&#39;t stop my laughing 😅😅😅,0.0
Godd😂😂 for a moment I thought I am gonna die from suffocation just because of non-stop laughing while seeing this video 😂🤣😂🤣😭😂,0.0
Yeh hota hai content 🔥❤️,0.0
"Abe Bas kar bassi, has has ki rulega kya ab 😂<br><br>This is a masterpiece ✌️<br><br>Salute officer 👮‍♀️",0.0
Bassi jaisa koi nahi ❤❤,0.0
Mind blowing episode 😂😂,0.0
This guy is a genius fan ban gaye yaar hum toh❤️👍,0.0
Non stop 😅😅😅😅... U r my favourite 🎉🎉,0.0
Dont be a lassi for any girl😂<br>Be a bassi for a girl 💟,0.0
Masterpiece one boss❤👌👌👌,0.0
That camel joke and tomato joke...omg 😂😂😂😂😂😂,0.0
hats off bro 🎉🎉🎉🎉,0.0
Well done bassi mazah agaya 😂😂😂😂,0.0
Gjb bhai.....well done 👍,0.0
Salute to you officer 👏😂❤,0.0
No one can beat bassi😂🔥 hatsoff ✨,0.0
Loveddddd ittttt 😂😂😂😂❤️❤️❤️❤️❤️❤️,0.0
Stand up comedy of the year❤❤,0.0
No one can beat him in content with comedy 🌝,0.0
Your jokes have next level sarcasm 🙏,0.0
Bassi Bhai ur story telling is mind blowing. What a sense of humour and the slang..salute to u officer..!!,0.0
The one who never disappoints with the quality  script.,0.0
Wish it never ended,0.0
"I literally could not breathe for <a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=37m26s"">37:26</a> minutes becoz of continuous laughter.<br>Well done officer @anubhavsinghbassi🫡🫡",0.0
You are just Awesomo.... Yaar ❤😂❤,0.0
Hats off officer🙌😂😂,0.0
From jee to college to lawyer to aspirant to comedian bassi bhai grew up 😂,0.0
❤bhai dil se salute h❤,0.0
Had to stop the video in between just to comment...awesome jokes man...wat skills....undoubtedly the best...how can every line have laughter ??,0.0
#2 on trending<br>You deserve it bro<br>Salute officer 😂😂😂,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=36m38s"">36:38</a> Favourite scene 🤣🤣",0.0
Gajab ki story telling ... hum imagine bhi kar rahe ki seedhiyan chadi jaa rahi hai😂,0.0
Masterpiece officer💕,0.0
Mind-blowing ❤,0.0
Salute officer ...epic😂😂,0.0
Bestest stand-up comedy 😂,0.0
This makes us to see upsc just as an exam... Nothing else....Thank u Bassi sir😂😂😂,0.0
Just can&#39;t stop laughing<br>😂😂😂😂😂😂😂😂😂,0.0
अद्भुत❤❤,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=5m44s"">5:44</a> 🤣🤣jai mata di 💙 from JAMMU 🙏🏻🕉️",0.0
Hats off you officer ❤️😂,0.0
Bassi is Back !! .. hats off Officer !,0.0
Salute 🫡 officer 🙌.....,0.0
This 37 minute is life changing clip for Bassi,0.0
"Officer, salute rakho. Tummy is cramping from laughter",0.0
Watching this for second time ❤️,0.0
My favourite comedy show ever!!😅😅 Within 7 days I have already watched it 4 to 5 times...still watching!!😂😂,0.0
Bhassi Tu GEM Hai 💎,0.0
Whatt... 37 minutes 😂😂 rock bassi bhai❤❤,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=37m26s"">37:26</a> minute m poori zindagi jee lena sirf ye hi banda sikha skta h lovu u bhaii❤❤",0.0
Salute officer...❤❤❤,0.0
bassi bhai Lockup season 2 mee aajaaoo yr faadh ke rakh doge sahi me❤❤❤,0.0
Hats off ❤,0.0
"After Watching this video , I am quiting my plan for preparation of UPSC exam....😂😂😂",0.0
Bassi Bro you are the best👌..,0.0
4.5M Subscribers Just From 8 Videos It is enough to describe that he is Legend in standup comedy❤❤,0.0
What a man he is,0.0
Salute to you 🙏🙏🙏<br>Officer 🎉🎉,0.0
"Officer Bassi, personally Maza aa gaya...!   🤣",0.0
Salute to you officer for delivering such a fantabulous content😂😂😂,0.0
Bassi is the king....keep going man..,0.0
Awsome bassi bhai awsome..... Salute officer❤❤❤❤❤,0.0
There cannot be anyone like bassi .. my stomach still hurts laughing,0.0
That milton walla ooth was dope 😂😂😂,0.0
Finally bassii become bassii again 😍😍🤣🤣😅😅,0.0
Bhaiiii kya ho aap 😂😂😂 i  going through the toughest time but your video made me forget those thoughts ❤ thank u<br>Kehte hai insaan Aisa ho jo hsa de <br>Kyunki rulane ke liye duniya hai,0.0
Wah bhai 😂😂😂 maja aa gaya 😂😂😂,0.0
Bassi ka koi Tod nahi!🔥❤️,0.0
Overdose of laughter 🤣🤣,0.0
Hats off ♥️<br>Love from Pakistan ♥️🇵🇰,0.0
Masst yaar.....your way of saying is next level,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=27m57s"">27:57</a>-<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=28m27s"">28:27</a><br>Tamatar joke is now relatable <br>Etna mahnga jo gya h😂",0.0
Boss level comedy... Zindagi ki swad aagyi... Thora nimbu aur namak lagaliya tha waise😊,0.0
I died laughing 😂😂😂,0.0
Literally hanste hanste anshu nikalne Lage aur jabda dard krne laga 😅😅😅 salute you officer 😅,0.0
What a show ❤❤❤😂😂😂😂,0.0
That oonth one.....kaha ja raha hai😂😂aur kyunnnnn😂😂😂😂 Bassi is love❤,0.0
Salute to you officer😂😂😂,0.0
GOAT COMEDIAN 🐐,0.0
"Well done, Officer😂!! Standing ovation Singh Sahab🙌",0.0
Continue 37 minutes laughing😅😅 never imagine 😅,0.0
"Bassi sahab, yeh video hum bahut baar dekh chuke. Har bar waise hi hase jaise pehli baar dekh ke kiye the. <br>Apka content aur timing and jo dil se karte ho, bahut badhaai. Khush rahe. Aise hi taraki kare aap. Aur hame aise hi hasaye, aur khud bahut kush rahiye☺️☺️",0.0
"Maid-Kya banana hai ,bassi - officer😂😂😂😂😂😂😂😂😂",0.0
That Maid was savage 😆,0.0
Awesome❤,0.0
My Blessing always with you...,0.0
Epic!❤,0.0
Itni acchi itni mst video jiska koi hisab nii well done🎉🎉🎉😂😂😂,0.0
Bassi ka koi todh nhi ❤,0.0
Majaa agya officer 🙌😍,0.0
ये वीडियो मम्मी को बहुत अच्छी लगी बहुत हंसी सुनकर thankyou 🥰🥰🥰🥰,0.0
Why was I expecting that <br>Maid : aaj kia banana hai?<br>Officer : aaj aapko apna banana hai😙<br>😭😂,0.0
Itne struggle ke liye salute officer 🫡😂,0.0
Salute to you officer😂😂😂 Camel wala kissa sabse badiya laga mujhe,0.0
Amazing😍😍😂😂,0.0
Well done Officer 🫡,0.0
Camel story was epic😂😂😂,0.0
Mah all time favourite ❤🙌🙌🙌🙌,0.0
Bassi studied only for content content content 😂😂😂,0.0
He is just uplifting the level of stand up comedy🔥🔥🔥 hat&#39;s off man❤❤❤,0.0
कमाल कमाल कमाल<br><br>No word bro,0.0
Masterpiece,0.0
इतना कहकर उसने मेरा सारा डिप्रेशन खत्म कर दिया😂😂😂😂,0.0
I am watching this for 2nd time and again laughing.,0.0
No One Match his level of Comedy...<br>What A Sense Of Humour...<br>Love You Bassi ❣️,0.0
Maza aa gya yaar! 😂,0.0
Bassi has potential &quot;Anubhav&quot; to create any Life events in Stand Up Comedy 😂😂. Hats off man ❤👏,0.0
combination of zakir khan + abhishek upmanyu + ravi gupta = BASSI,0.0
We have booked the tickets for Mumbai...waiting to see you soon🤣🤣🤣,0.0
😂😂Deserves salute...,0.0
I like your comedy and your style,0.0
Ultimate 37 minutes❤,0.0
Superbbbbb bhai❤,0.0
Bassi Bhai Aapki Video Dekh Kar visualisation Itni Badhti Hai Ke Jo Jo Moment Aap Bolte Hai Sab Jaise Dimag Me Dikhne Lagte Hai ❤😂,0.0
Nowadays Literally No one can beat Bassi in standups.Bassi you rocks 🔥❤,0.0
मै रैंट देने से पहले छुपाऊंगा कहा😂<br>बस्सी  सर आप हमेशा रैंक 1 पे रहोगे👍,0.0
Bhaiiii dill se pyaar haii❤❤❤❤❤❤ onee of the bestttt videooo ever seeennnn❤❤❤❤,0.0
Arey isko comedy ka OSCAR dedo❤,0.0
Bassi is love❤,0.0
"Oh gosh😂😂😂😂😂😂😂😂😂I can&#39;t stop laughing, I don&#39;t know why?🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂😂😂😂",0.0
कुछ भी कहो मज़ा आ गया 😂😂,0.0
Bhai ki har ek baat imagine hoti hai❤,0.0
Bassi’s accent be like “damini” movie’s sunny deol😂,0.0
Nailed it 👌👌best part oonth ter raha hai kaha jaa raha hai 😂😅,0.0
आखिर में UPSC ही सफलता दिलाती है...😅,0.0
Bhaisaaaaab...itna to mai kabhi kisi comedy show pe nahi hansa😂,0.0
I could visualise everything he storytelled😂 and watched 37 minutes nonstop <br>Great Talent🔥🔥,0.0
Salute officer🤤😂,0.0
Is it mandatory to add the laughing effect in post production?,0.0
The maid! Omg! I couldn’t breathe after one point,0.0
ਘੈਂਟ ਗੱਲਬਾਤ ਆ ਬਾਈ ਜੀ👍🏻🤘🏻😁🤣,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=24m22s"">24:22</a> acha pati jarur milega sir apko😂😂😂😂😂",0.0
Mai sonch raha tha ab ye drop karega comedy lekin bus uper uper jati gayi 🙌🙌❤️,0.0
salute you officer 🤣pure 37 minute hashaya aapne,0.0
Jabardasta bassi sirji 😂😂😂😂,0.0
Ye 37 minute ki video ...lgti hi nhi hai bhot chhoti lagti hai......mzaa aa gya baar baar dekh rha hu har baar hasi aa jaati hai 😂😂😂😂love you bassi bhai❣️❣️,0.0
❤❤ 🔥🔥🔥🔥🔥,0.0
Bassi jaisa koi nhi😊,0.0
Words aren&#39;t enough to express about this performance ❤❤❤❤,0.0
Ooth was epic😂,0.0
Sunny deol voice🔥❣️,0.0
Bruh you are blessed from god . Dayum bruh 😂,0.0
Meanwhile Bassi&#39;s kaamwali bai watching this making bhindi ka paeatha 😒😂😂😂,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=34m15s"">34:15</a><br>Kharai camels, native to Gujarat in India know how to swim. They swim in search of mangrove islands.",0.0
Maja aa gya bhai 🤣,0.0
Mujhe chonk de budiya ... Is epic😂😂😂😂😂,0.0
Gajbbb ki writing hai bhai bawall talent,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=34m41s"">34:41</a> this is why the camel are called the ships of desert 🤣🤣🤣",0.0
"If story telling was an art, anubhav Singh Bassi would have been the artist❤",0.0
Pehle lga yaar 37 minutes kaun dekhega but dekhne ke baad lga ki kaun ni dekhega ❤ well done officer 😉👍👏👏<br>Warning: kuchh khate ya Peete samay is video ko na dekhen 😂,0.0
Maja hi aagaya😂😂,0.0
"😂😂ek bhi aisa dealer nahi jo bhai ko personally janta nahi h😂😂😂 <a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=10m13s"">10:13</a>",0.0
Mazeeee agayee❤❤❤,0.0
no one can beat bassi😂❤ in storytelling!!!,0.0
2016 wala prelims diya tha bassi bhai ne 😅😅,0.0
ʙᴀꜱꜱɪ ʙʜᴀɪyᴀ ᴀʟᴡᴀyꜱ ᴏɴ ᴛᴏᴩ...❤,0.0
He is truly Unbeatable!! ❤ <br>Only he can share life experiences through comedy so well😅,0.0
Being an UPSC aspirant Last exam hall part was so relatable 😂😂😂,0.0
Maza aa gya bhai 😅😅,0.0
One salute from an actual police officer 😅 Content and Bassi are soulmates.,0.0
11th time watching this 😂❤,0.0
Tamatar 😂😂 now a days - jalwa h hamara 😂😂,0.0
Only bassi can to do....😂😂😂,0.0
"Not only master of storytelling, even his art of delivery is unparallel...",0.0
What a session😂,0.0
Bassi praa 👏♥️,0.0
What a stand up comedy😂,0.0
supup bhai jha gaye🎉🎉🎉🎉🎉❤❤❤,0.0
Anubhav Singh Bassi never disappoints😂,0.0
Shaaaaandaaaaar❤,0.0
"being a UPSC aspirant, i was searching for some motivation and i come across this 🤣🤣🤣🤣🤣🤣🤣🤣",0.0
Uttar pradesh supreme court Bht sahi😂😂😂😂,0.0
Bhai saab kal prelims hai aur aj mein stress kaam karne ke liye ye video dekha raha hu. 😅,0.0
He&#39;s the man who can make you feel the character of his story. 😂,0.0
Demagh kharab ho gaya hans hans ke<br>Love from Pakistan ❤,0.0
2.2 m in just 8 hours.... <br><br>That&#39;s the craze off anubhav singh bassi......!!!! 😍😅😊😂❤,0.0
Next level 😂😂😂,0.0
"ISTG , I got UPSC preparation ad in between 😭😂",0.0
I couldn’t stop laughing even after the video ended!!!! We need 1hr/2hr specials❤,0.0
"Disaster starts from <a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=20m10s"">20:10</a> 🤣🔥",0.0
Best❤😂😂,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=15m49s"">15:49</a> 😂😂 Humari hoti har roz 12 baje maut aur dusre din punar janma 😂😂😂",0.0
Wah bhai man gaye ye hoti h comedy 🤣🤣🤣🤣🤣🥰😂😃😜😜😜,0.0
In the era of reels Bassi is only person who can keep his audience for 37mins❤❤,0.0
Bassi 🔥🔥🔥🔥,0.0
नशे की मजेदार और वास्तविक अंदाज में प्रस्तुति ।।,0.0
Har line me hasi aai 😂😂😂,0.0
Awesome....😂,0.0
Nxt level! 😂,0.0
Bhai @ Anubhav Singh Bassi got 7 times views instead of his channel total subscribers 😂,0.0
bassi mind blowing,0.0
Salute officer 😂😂😂😂,0.0
Ooohh God my cheeks are in pain😂🤣,0.0
kamal ka banda hai yaar hye😂😂😂😂,0.0
It was the bestttttttt ❤,0.0
Kya hi khatarnak thi officer 😂😂,0.0
Let&#39;s appreciate him as he never disappoints us Because he never uploads ❤,0.0
Well done officer 😂,0.0
M clat ki preparation kar rahi thi aapne too meri aankh khol dii 😂😂,0.0
Premium Quality Ka Finayal Toh Royal Stag Hi Hai<br>😂🤣🤣🤣🤣🤣,0.0
Upsc :- uttar pradesh supreem court 😂😂😂😂😂😂😂😂,0.0
Din bana Diya bhai tune 🫡🫡,0.0
Ows bro 🎉❤,0.0
"बस्सी भाई...<br>मैंने भी BPSC की तैयारी स्टार्ट की थी,हिस्ट्री के एग्जाम में प्लासी के प्रथम युद्ध में बाबर को औरंगजेब से ही लड़ा दिया, एक लाइन में पूरे मुगल एम्पायर ही खत्म कर दिया।<br><br><br>फिर सेलेक्शन नहीं हो पाया😢😢😢",0.0
Maza aa gaya 😂😂😂😂,0.0
salute officer 🎉😂,0.0
Sharing life experiences through comedy... That&#39;s why he is King ❤,0.0
Bawaal tha be katai..😂😂😂,0.0
Bhai jab tak video chali hai tab tak ruka nhi hu mai haste haste 😂😂😂❤,0.0
"Bhai ye Anda Khari wali baat to ek dam sach hai , 😂😂😂",0.0
He never dispoint our audience ❤😅,0.0
Maja aaya Officer 😂,0.0
Anubhav is that one sibling that explains an incident to your parents but with Mirchi and Masala 😂,0.0
😂😂😂😂bhai salute h,0.0
Sunny deol ultra pro Max version 😂😂😂😂 same to same yr,0.0
No one can beat bassi for their  story telling 🎉🎉❤❤,0.0
Ooooo bhaisaaaabbbb... 😍😍😍😍,0.0
Bhai laughing ki koi machine lga rakhi hai kya ....har baat pr laughing .<br>😂😂😂😂😂😂,0.0
Tu sachha officer hai bhai bassi 🤙😂,0.0
Puja bina hawan ke ...stand up comedy bina bassi ke,0.0
That &quot;Mujhe Chaunk de Budhiya&quot; was mindblowing <br>I still can&#39;t stop laughing <br>Man i wheezed !!!😂😂,0.0
M apni life me itta nhi hassi hongi jitta in 37 mints me has li....great work🙌🙌🙌🙌🙌💯💯🤍,0.0
भाई 20 23 का पेपर देख कर मेरा मन तो सच में डिवाइड लेकर यूपीएससी बालों के पास जाने का किया,0.0
Finally He is Back With Same Energy ❤️✨️💥,0.0
Salute officer 😂😂😂,0.0
Salute Officer From Bangladesh 😂,0.0
Bassi aur UPSC 😂😂😂,0.0
Bhai bassi is best😂😂😂😂😂😂😂,0.0
Domino&#39;s ke Dubbo mein duwayein👌👌👌,0.0
Well done officer 🤜🤛🫰🧑‍✈️😂😂😂😂😂😂😂😂😂,0.0
Bassi Sir ❤ salute from Pakistan,0.0
salute !!,0.0
No word for compliment,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=27m59s"">27:59</a> Now Tomato is Rs.250/kg 😢😢😢",0.0
The audience is just continuously laughing .<br>Respectful salute for you Officer .,0.0
The kharai camel can swim 😂,0.0
Phele upsc type krne par interview wagera ate the upsc ke abb ye video😂 life change,0.0
🤣🤣🤣🤣🤣🤣🤣🤣🤣<br>Hat&#39;s off to you &quot;OFFICER&quot;👮🏻‍♂️<br>👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻<br>Very well written and narrated 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻<br>Bassi jaisa koi nahi ❤❤❤❤❤❤❤❤,0.0
Salute best🤣,0.0
Mai to sirf 7 minute me hi has has kr rone lgi😂,0.0
Boss ky banda h tu....😂😂😂🤦‍♀🤦‍♀🤦‍♀🤦‍♀Bhai mera bs chle to tera show khulwa du🤩😁😁😁<br><br>khatarnak h bhai😂😂😂😂,0.0
Gazab bro,0.0
Oothn in registan be like-: maza nahi Ara😂😂😂😂😂,0.0
Pata hi nh chala kab 37 min kat Gaye ...❤️ Hats of you @AnubhavSinghBassi,0.0
Bassi and abhimanyon two legends in stand up comedy😁,0.0
Can I join as 4th officer ...😅😂,0.0
&quot;Mujhe chaunk de bhudiya&quot; 😂😂😂😂,0.0
"Ye na 4 saal Se tayari kar raha tha,<br>Is baat ko 6-7 saal ho Gaye hain😂😂😂😂😂😂😂",0.0
I m waiting this series,0.0
Anubhav bassi at its peak in this video👏⚡........Best jokes ever cracked💥,0.0
The script though ...............acha hua phook ke nhi dekha. Maut aa jati.,0.0
As an aspirant myself writing mains this year i can confirm bassi gave 2016 Year paper 😂😂😂,0.0
Bassi ki har video dekh k dil yahe kehta...&quot;bhae 5 minutes ki or bna dety&quot;,0.0
No one can beat bassi in storytelling ❤,0.0
Ghanti torke hath me dedi  “apne ghar jake bajati raho” 🤣🤣🤣🤣,0.0
😂😂😂😂😂bestest 😂😂,0.0
Bhaii aaj se jadaa kabhi nahii hasa maii bhai 😂😂😂😂😂😂😂,0.0
No one can beat him in  comedy ❤,0.0
Mai yahi soch raha tha ki video khatam na ho ye vali 🤣,0.0
ऊँट वाला जोक बहुत फनी था भाई!,0.0
&quot;Which batch officer&quot; 😂🤣,0.0
"Bassi chdha ke aya hai bhai, akhein mai nasha bhara pada hai 😂",0.0
OMG 37 min non stop laughter,0.0
Mind blowing sabd km h kuchh bolne k liye,0.0
Hamari 12 baje ho jati hai mout unice words 😂😂,0.0
Lawyers offend ho gya hai😂😂...,0.0
❤❤❤😂😂😂😂😂,0.0
Maza agaya Bhai,0.0
😂😂😂😂bht bdiya,0.0
Maja agaya bhai,0.0
Sir Aapki Video Ka ese Waite krta hu Jese 14 Feb ka 😂😂😂,0.0
Mujhe bhi apki tarah comedian Bannachatahu aur me bahut practice kar raha hu,0.0
Ek no👌👌👌 isse bolte hai comedy,0.0
Just came to know a lawyer filed a suit on this video.,0.0
Upsc sunne me jitna acha hai utna hi jyada taff hai es bar k exam me gs k to mayne hi bdl diye upsc ne,0.0
Bestest stand up comedian <br>No one can beat him in storytelling,0.0
This masterpiece deserve 100 million views<br>Best of all time comedy 💯💯,0.0
❤❤❤😂😂😂😂,0.0
"Ab tak ki sabse mast video hai ye meri 😂jindgi ki ab ye video dekh li, bs hass hass 😂😂 k yamraj ko yaad kar raha hu",0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=27m08s"">27:08</a> muje chhaunk de budhiya😂😂😂epic",0.0
Maza aa gaya humesha ki tarah aaj bhi,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=34m33s"">34:33</a> Prelims 2016 Set-A Question no 44 About “Kharai Camel”",0.0
❤❤❤😂😂😂,0.0
"Peaking to a level of story telling in  standup ,matching the level of Zakir Khan,Kanan Gill, And even Dave Chapelle ,, Bassi is Gold 👏",0.0
"Officer Peanuts Dena, 😂😂😂😂",0.0
❤❤❤❤😂😂😂😂,0.0
Royal Stag has left YouTube😂,0.0
Arey bhai Khana Khate hue dekh rha tha 😂 Kamse kam Disclaimer de dete 😂,0.0
👍👍👍👍,0.0
Bassi k aage sab comedian Khassi  ...😂😂😂,0.0
