Comment,Sentiment
"Oh my god<br>(Honorable C.N.O.T.E.) oh my god<br>Yeah, Big 14 know what the fuck goin&#39; on<br><br>Aye, hold up<br>Take a moment, count my guap, count my guap<br>All these racks bombin&#39; in, they bombin&#39; in (hold up)<br>Aye, count my guap, count my guap<br>Cannot stop comin&#39; in, comin&#39; in<br>Pull up in a drop top, she drop dead<br>I pulled up in a drop top, she drop dead<br>My diamonds dancing hopscotch, they holding hands<br>My diamonds dancing hopscotch, they holding hands<br><br>Yeah, hold up<br>I don&#39;t know what planet I&#39;m on<br>I&#39;m a king, lil bitch watch the throne<br>I feel like Voldo, I&#39;ll chop off your arms (off your arms, yuh)<br>Steady causing havoc, yeah<br>Bitch I&#39;m ballin&#39; hard just like a Maverick (yeah)<br>Money stretch long lil&#39; bitch, like elastic<br>Now that bitch steady calling me Mr. Fantastic, yeah, ay<br>Know I keep a ratchet (alright)<br>If you play, boy I&#39;ll turn your ass to ashes, yeah<br>Automatic, doom-doom-doom-doom, bitch, I&#39;m blasting yeah<br>Ooh, put you in a casket, yeah<br>Money stretch long, it&#39;s elastic<br>I don&#39;t know what planet I&#39;m on (I&#39;m on Mars)<br>I&#39;m a king, lil&#39; bitch watch the throne<br>I feel like Voldo, I&#39;ll chop off your arms, yeah<br><br>Hold up, take a moment, count my guap, count my guap (yeah)<br>All these racks bombin&#39; in, they bombin&#39; in<br>Count my guap, count my guap (straight up)<br>Cannot stop comin&#39; in, comin&#39; in (yeah)<br>Pull up in a drop top, she drop dead (alright)<br>I pulled up in a drop top, she drop dead (yeah)<br>My diamond&#39;s dancing, hopscotch, they holding hands (yeah)<br>My diamond&#39;s dancing, hopscotch, they holding hands<br><br>Yeah<br>Astroworld&#39;s my planet, my home (yeah)<br>Car&#39;s too hot, the fumes too strong (yeah, yeah, it&#39;s lit)<br>Mixed this cup for way too long (yeah, yeah, alright)<br>Add it up, don&#39;t subtract it (yeah, yeah)<br>Pour this eighth with me and let&#39;s get blasted (straight up)<br>Lambo drive like a dragon (skrrt, skrrt, ooh)<br>Can&#39;t fall asleep at night &#39;cause they attacking, yeah<br>I, hop in the coupe, go insane<br>I, disappear, go David Blaine<br>We, don&#39;t do the same (no)<br>I, feed all my bitches the caine (white)<br>I, double cup to drown the pain (drank)<br>Light the octane (gas)<br>I&#39;ma put six in the Lambo and jet to the plane (skrrt, skrrt)<br>Move for this chain with your elbow, I hope you got aim (hope you got aim)<br>Don&#39;t need no more stains, or get hot like my name (La Flame)<br>Yeah, hide out in the trees with the bumblebees<br>Please say the name three times, we gon&#39; pop up on you like I&#39;m Bloody Mary, man<br><br>Hold up, take a moment, count my guap, count my guap<br>All these racks bombin&#39; in, they bombin&#39; in (hold up)<br>Aye, count my guap, count my guap<br>Cannot stop comin&#39; in, comin&#39; in<br>Pull up in a drop top, she drop dead<br>I pulled up in a drop top, she drop dead<br>My diamonds dancing, hopscotch, they holding hands<br>My diamonds dancing, hopscotch, they holding hands<br>Yeah",0.07724358974358975
Tb to when life was actually good,0.7
❤❤❤❤,0.0
I still hear crispy concords version of this song in my head,0.0
Bro that was cool that was a cool song,0.35
This be me when i take a $10 bill to school,0.0
"2023 if you find yourself here, you a real Trippie fan! ❤️",0.25
This song goated 🐐🔥,0.0
YESSIRRRRR!!!🔥🔥🔥🔥🔥🔥🔥,0.0
Əlasan əla həmişəki kimi,0.0
Still hear bro..still hear!!,0.0
My mans hair looks like flamin hot cheetos,0.25
Это заставляет меня возвращаться,0.0
გენაცვალე ❤️,0.0
❤❤❤❤❤❤,0.0
ахуєнний дроп!,0.0
this hit different in 2023,0.0
<b>friends dying</b><br>Trippie: <b>casually listening to music</b>,0.0
🥺⭐💜👑,0.0
Səsin ürəklərdə iz qoyur,0.0
Nostalgic.,-0.5
"Homelander: It was perfect, perfect everything, down to the last minute details",0.4611111111111111
2023bThis still the sauce,0.0
:Trippie Redd “I don’t know what planet I’m on <br>:Travis Scott Astroworld,0.0
🔥🔥🔥💯👌💨💨,0.0
"Trippie Redd never disappoints, goes so hard on this, . and not like other rappers who are going viral by using <b>Authentic views</b>       to get the views up. Thumbs up who agree",-0.20833333333333334
You are a legend if you&#39;re watching this song right now..,0.2857142857142857
This was the coolest and the best song trippy using really good on this song this is my favorit,0.85
Alerts to hit them all now.,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=1m21s"">1:21</a> i like how he waves his head",0.0
Имба песня🤑,0.0
2023 still fye,0.0
Who got this recommended years later ❤,0.0
I fell in love with you Mijo!!!,0.9765625
❤,0.0
Everybody gangsta until a big 14 doesn’t know what’s going on,0.0
😍😍😍😍,0.0
"🍄LYRICS🍄<br>Oh my god<br>(Honorable C.N.O.T.E.) oh my god<br>Yeah, Big 14 know what the fuck goin&#39; on<br><br>Aye, hold up<br>Take a moment, count my guap, count my guap<br>All these racks bombin&#39; in, they bombin&#39; in (hold up)<br>Aye, count my guap, count my guap<br>Cannot stop comin&#39; in, comin&#39; in<br>Pull up in a drop top, she drop dead<br>I pulled up in a drop top, she drop dead<br>My diamonds dancing hopscotch, they holding hands<br>My diamonds dancing hopscotch, they holding hands<br><br>Yeah, hold up<br>I don&#39;t know what planet I&#39;m on<br>I&#39;m a king, lil bitch watch the throne<br>I feel like Voldo, I&#39;ll chop off your arms (off your arms, yuh)<br>Steady causing havoc, yeah<br>Bitch I&#39;m ballin&#39; hard just like a Maverick (yeah)<br>Money stretch long lil&#39; bitch, like elastic<br>Now that bitch steady calling me Mr. Fantastic, yeah, ay<br>Know I keep a ratchet (alright)<br>If you play, boy I&#39;ll turn your ass to ashes, yeah<br>Automatic, doom-doom-doom-doom, bitch, I&#39;m blasting yeah<br>Ooh, put you in a casket, yeah<br>Money stretch long, it&#39;s elastic<br>I don&#39;t know what planet I&#39;m on (I&#39;m on Mars)<br>I&#39;m a king, lil&#39; bitch watch the throne<br>I feel like Voldo, I&#39;ll chop off your arms, yeah<br><br>Hold up, take a moment, count my guap, count my guap (yeah)<br>All these racks bombin&#39; in, they bombin&#39; in<br>Count my guap, count my guap (straight up)<br>Cannot stop comin&#39; in, comin&#39; in (yeah)<br>Pull up in a drop top, she drop dead (alright)<br>I pulled up in a drop top, she drop dead (yeah)<br>My diamond&#39;s dancing, hopscotch, they holding hands (yeah)<br>My diamond&#39;s dancing, hopscotch, they holding hands<br><br>Yeah<br>Astroworld&#39;s my planet, my home (yeah)<br>Car&#39;s too hot, the fumes too strong (yeah, yeah, it&#39;s lit)<br>Mixed this cup for way too long (yeah, yeah, alright)<br>Add it up, don&#39;t subtract it (yeah, yeah)<br>Pour this eighth with me and let&#39;s get blasted (straight up)<br>Lambo drive like a dragon (skrrt, skrrt, ooh)<br>Can&#39;t fall asleep at night &#39;cause they attacking, yeah<br>I, hop in the coupe, go insane<br>I, disappear, go David Blaine<br>We, don&#39;t do the same (no)<br>I, feed all my bitches the caine (white)<br>I, double cup to drown the pain (drank)<br>Light the octane (gas)<br>I&#39;ma put six in the Lambo and jet to the plane (skrrt, skrrt)<br>Move for this chain with your elbow, I hope you got aim (hope you got aim)<br>Don&#39;t need no more stains, or get hot like my name (La Flame)<br>Yeah, hide out in the trees with the bumblebees<br>Please say the name three times, we gon&#39; pop up on you like I&#39;m Bloody Mary, man<br><br>Hold up, take a moment, count my guap, count my guap<br>All these racks bombin&#39; in, they bombin&#39; in (hold up)<br>Aye, count my guap, count my guap<br>Cannot stop comin&#39; in, comin&#39; in<br>Pull up in a drop top, she drop dead<br>I pulled up in a drop top, she drop dead<br>My diamonds dancing, hopscotch, they holding hands<br>My diamonds dancing, hopscotch, they holding hands<br>Yeah",0.07724358974358975
I LOVE your live,0.3181818181818182
trippie always win,0.8
Idc this song still slaps,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=1m49s"">1:49</a> when u open chips in yo class and every one come running beggin u for sum<br><br>Edit: thanks for all the likes",0.1
"if you&#39;re like me, you&#39;ve grown up in the good times you sure must miss the early-mid 90&#39;s concerning music, movies, television with 4 channels (in Europe), no phones, playing football or rugby in the street, i&#39;m too old for that satanic noise",0.43333333333333335
Best trippie song,1.0
Best song up,1.0
Möhtəşəmsən mənim balam😭🌸🔥☀️💙❤️💚,0.0
Hell on Earth EP<br>1. Different <br>2. On Fire Ft. Lil Uzi Vert<br>3. Dark Red Dummo Ft. Yung B <br>4. Twins Ft. Jboy da Don <br>5. Illuminate<br>6. Real Life Demons,0.012500000000000004
Kills : 550<br><br>Cash : 1000000<br><br>Round : 69<br><br>Aim assist : on,0.0
Best song ever trippie,1.0
I just wanna see him record the beginning,0.0
Whos here in 2023!!!💯💯🔥,0.0
I can do anything to appreciate it love by Avion all your songs are fire,0.5
Flashbacks from 2018 fuck love,0.04999999999999999
I actually can&#39;t 😂😍<br>still listening in December B*TCH!!!!<br>cause dis song be liiiit 🔥👌🔥👌🔥👌,0.0
essa é a bomba mano 💣💯,0.0
Səsin çox gözəldir,0.0
Best songs ever better then Any songs every,0.75
is trippy the reason everyone scared of Ohio? Cause I think trippy the reason everyone is scared of Ohio🤣🤣🤣🤣<br>Thanks man,0.0
That aim assist hits hard though,-0.2916666666666667
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> when I gotta wash the dishes 😂",0.0
I miss old school hip hop this sounds like everyone else’s mix. Psh,0.1
"Dungeons of memory revive felonies, <br>Sly enemies, and therapies. Die, melodies <br>Of cries! Jealousy is an arrow of hate. <br>Swallow blades of sorrow. Date with harrowed Fate. <br>Follow baits. Crullers fade. Gunners jade my daughter <br>Whoring for a hundred dollars. Dog collars <br>And squalor. Coppers hump her. Dishonor <br>Discolors father. Decrepitude wrecking you <br>When soldiers stab her boob. Fellas groove <br>And boot her for ineptitude and rectitude <br>She tries to show. Another blow. Snow <br>Stuffed in her nose make her glow. You know… <br>She is happy and scrappy. Snappy chappies <br>Treat her like a puppy. Sobbing and blowj…bbing. <br>Soldiers fry her shoulders. She’ll never get older. <br>She molders. Soldiers eat her on the colter. <br>Mourn her. Behold her bones on the boulders. <br>You sold her not to smolder. You can’t unfasten <br>Knots. Assassins show no compassion. Lasses’ <br>Ashes resemble acids. Chances are vassals <br>Of piranhas burning castles. Enjoy spasms! <br> <br>© Aslan MacPoetry, 2022.",0.11333333333333333
I like you song Tripp Redd I just like it when I grow up I will be a rapper,0.0
Crazy how travis said astro world in this an boom🌚,-0.6
👌🏾👌🏾🤘🏾🤘🏾,0.0
Is it me or reloading does not exist at all in this video,0.0
Trippie e orochi quem mais achou foda??,0.0
🥺💜⭐,0.0
fire lit,0.0
Travs entranceis so hard,-0.2916666666666667
"Oh my God, OH MY GOOOOOOOD",0.0
nobody:<br>trippie:I&#39;m unaware of the planet I currently am on,0.0
"Oh my God (Honorable C.N.O.T.E)<br>Oh my God<br>Yeah, haha<br>Big 14, know what the fuck goin&#39; on<br>Ayy<br>Hold up, take a moment, count my guap, count my guap<br>All these racks bomin&#39; in, they bomin&#39; in, hold up, ayy<br>Count my guap, count my guap<br>Cannot stop comin&#39; in, comin&#39; in<br>Pulled up in a drop-top, she drop dead<br>I pulled up in a drop-top, she drop dead<br>My diamonds dancin&#39;, hopscotch, they holdin&#39; hands<br>My diamonds dancin&#39;, hopscotch, they holdin&#39; hands, yeah<br>Hold up, I don&#39;t know what planet I&#39;m on (don&#39;t know, don&#39;t know)<br>I&#39;m the king, lil&#39; bitch, watch the throne (watch the throne)<br>I feel like Valdo, I&#39;ll chop off your arms (off your arms, yeah), yeah<br>Steady causin&#39; havoc, yeah (causin&#39; havoc)<br>Bitch, I&#39;m ballin&#39; hard just like a maverick (yeah)<br>Money stretch long, lil&#39; bitch, like elastic (yeah)<br>Now that bitch steady callin&#39; me Mr. Fantastic, yeah, ayy<br>Know I keep a ratchet (a ratch&#39;)<br>If you play, boy, I&#39;ll turn your ass to ashes (ah)<br>Automatic, doo-doo-doo-doo, bitch, I&#39;m blastin&#39; (doo-doo-doo-doo) <br>Yeah, ooh, put you in a casket (yeah, yeah, yeah)<br>Money sit long, it&#39;s elastic<br>I don&#39;t know what planet I&#39;m on (I&#39;m on Mars)<br>I&#39;m the king, lil&#39; bitch, watch the throne (chop your arms, yeah)<br>I feel like Valdo, I&#39;ll chop off your arms (watch the throne), yeah<br>Hold up, take a moment, count my guap, count my guap (yeah)<br>All these racks bomin&#39; in, they bomin&#39; in (it&#39;s lit), hold up, ayy<br>Count my guap, count my guap (straight up)<br>Cannot stop comin&#39; in, comin&#39; in (yeah, yeah)<br>Pulled up in a drop-top, she drop dead (alright)<br>I pulled up in a drop-top, she drop dead (yeah)<br>My diamonds dancin&#39;, hopscotch, they holdin&#39; hands (yeah)<br>My diamonds dancin&#39;, hopscotch, they holdin&#39; hands, yeah<br>Astroworld&#39;s my planet, my home (yeah)<br>Car&#39;s too hot, the fume&#39;s too strong (yeah, yeah, it&#39;s lit)<br>Mixed this cup for way too long (yeah, yeah, alright)<br>Add it up, don&#39;t subtract it (yeah, yeah), yeah<br>Pour this eighth with me and let&#39;s get blasted (yeah, yeah, straight up)<br>Lambo&#39; drive like a dragon (ooh, skrrt, skrrt)<br>Can&#39;t fall asleep at night &#39;cause they attackin&#39;, yeah<br>I hop in the coupe, go insane (fast)<br>I disappear, go David Blaine <br>We don&#39;t do the same (no)<br>I feed all my bitches the &#39;caine (white)<br>I double cup to drown the pain (drank)<br>Light the octane (yeah-yeah, yeah, yeah, gas)<br>I&#39;ma put six in the Lambo&#39; and jet to the plane (skrrt, skrrt)<br>Move for this chain with your elbow, I hope you got aim<br>Don&#39;t need no more stains or get hot like my name (La Flame)<br>Yeah, hide out in the trees with the bumblebees, please say the name three times<br>We gon&#39; pop up on you like I&#39;m Bloody Mary, man (ayy)<br>Hold up, take a moment, count my guap, count my guap<br>All these racks bomin&#39; in, they bomin&#39; in, hold up, ayy<br>Count my guap, count my guap<br>Cannot stop comin&#39; in, comin&#39; in<br>Pulled up in a drop-top, she drop dead<br>I pulled up in a drop-top, she drop dead<br>My diamonds dancin&#39;, hopscotch, they holdin&#39; hands<br>My diamonds dancin&#39;, hopscotch, they holdin&#39; hands, yeah",-0.09958333333333333
What a boss tune 109 jay,0.0
отличная песня для егора,0.0
who still bopping in 2023 after the collapse of the USD,0.0
Still watching dis 🔥🔥🔥,0.0
This sound crazzzzyyyy with headphones,0.4
He&#39;s so adorable,0.5
This song and “Clover Cage - Colorblind With A Beautiful Mind” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you 💕,0.5875
Who&#39;s here for Cactus Jack and Trippie Redd for the up tenth time 😭😭💯💯💯💯,0.0
"The real Top G, talking about the Matrix before Tate lol",0.775
I remember my 6 yr old ahh was watching this🔥🤠,0.1
judge:thats 47 years<br>6ix9ine:trippie has aimbot,0.0
this song will never be old <br><br><br>because of  <b>Authentic views</b>,0.1
🖤🖤🖤,0.0
"Желаю всем отличного и прекрасного дня мои любимые друзья удачи вам и берегите себя мои любимые зайки люблю вас мои любимые солнышки 💖знайте вы самые красивые,лучшие  и прекрасные.",0.0
Funny fact: he made a funny face at the chainsaw part,0.25
2023 still vibin,0.0
that the best song i ever see!,1.0
Trippie is pro at call of duty.,0.0
Banger,0.0
THATS 100% CORRECT 🙂🙂🙂🙂🙂🙂🙂🙂🙂,0.0
who else stays in 2k19 neighborhood when this comes on,0.0
fire,0.0
They Shooting like they got AimBot 😂,0.0
Dark night dummo: zombies<br>Under enemy arms: pvp,-0.15
2023 and this song is sill a master pice,0.0
Bruh I was too lazy to listen to this back when it came out cause of Fortnite ☠️,-0.125
this new Zombies DLC lookin nice 👌,0.36818181818181817
Trippie❤️,0.0
Trippier no desapoints,0.0
Guys trippie was counting his money to see if he could buy the m14 off the wall,0.0
🤧🤧🔥🔥🔥🔥,0.0
And they&#39;re coming back,0.0
travis should’ve worn his batman costume in this vid,0.0
me too was walking up the stairs after turning the lights off but unfortunately I fall down from it and fucked my head up🤣🤣🤣,-0.4185185185185185
zikaa,0.0
Trippie redd: the type of guy to steal his own flow,0.6
Trippie red the GOAT 🐐🔥,0.0
Don’t ask who’s still watching in 2023 we still here 💆🏽🎶🎧,0.0
Trippie Redd:<br><br>Kills: 74  Deaths: 0<br>CAMPER,0.0
🔥🔥🔥🎃,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m58s"">3:58</a> THIS BEATT",0.0
When you forget it is Halloween,0.0
2023 💯💯💯 been fucking with this since the leak dropped,-0.6
🎉🎉 Trippie Red,0.0
this ain’t your first time here and won’t be <br>your last,0.125
Shi hard and fye,-0.2916666666666667
I feel like today my girlfriend is cheating on ne and this song cheers me up a bit☹️☺,0.0
Why trippie got auto aim on💀💀,0.0
Damn really that many years? Wow. 5 years.,0.26666666666666666
Nah this shitt still hits in 2023,0.0
CoD Zombies really stepping it up this year,0.2
Nah bro this song wild af on 2x speed💀,0.1
❤,0.0
"The world: Kobe Bryant dead, coronavirus killing people, Australia’s on fire, and Iran vows to kill us<br><br>Travis Scott: <b>ITS LIT</b><br><br><br>EDIT: why are u guys liking this comment",-0.2
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=1m00s"">1:00</a> when you see technology for the first time",0.25
He got aim <br><br>HEAD SHOTS COUNTER:<br>Trippie got:74<br>Scott got:78,0.0
Who’s still vibing to this in December Me,0.0
"&quot;Baby i need you in my life, in my life&quot;",0.0
Why he countin guap during a zombie apocalypse. What you gonna buy??😩,0.0
Bro were tf was I at 3 years ago when this banger dropped 😭,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m35s"">3:35</a> Why They Call Him <b>Trippie</b> Red<br><br><br><br><br>Thanks For The Likes 🙏🏼🙏🏼😂😂",0.0
6ix9ine: I can tell you what planet Trippie is on,0.0
"&quot;Astroworld, my Planet, my home&quot;",0.0
The new black ops zombies upgrade is amazing!,0.23989898989898994
this like in gta v when they try that weed,0.0
"Me when I found out I was a dad <a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a>",0.0
when ur on tranzit waiting for the bus to come,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m36s"">3:36</a> Now i know why His name is trippie Red..",0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> When your pump dose 8 damage",0.0
Call Of Duty Zombies: Attacking<br>Trippie Red: Count all his money from killing zombies,0.0
When the BUS leaves u in farm in tranzit.,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m04s"">0:04</a> when there’s 1 more person alive and your mom tells you its bed time",0.3
"New character to unclock in bo zombies trippie red , 20 rounds smoking weed and you get the new character",0.0909090909090909
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> when you know you have an exam but you didn&#39;t study.<br><br>Also when you won an fortnite game without even shooting your gun.<br><br>Thanks for the likes.",-0.4
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> when you got a f on your report card and yo mom said she is going to get the belt",0.0
When trippe gets sponsored for call of duty zombies,0.0
Looks like someone&#39;s been playing too much Call of duty zombies,0.2
When you land at anarchy acres,0.0
“baby i need you in my life in my life”,0.0
Trippie needs the raygun.,0.0
When corona start bringing bodies back,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=2m49s"">2:49</a> “Can’t fall asleep at night cause they attackin’” Minecrafters understand the struggle 😔",0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m50s"">3:50</a> when I find out I have no homework",0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> when you see back to school commercials in july<br><br>Edit: I Started school this week. Thank you so much for the likes and comments😄",0.1
Who&#39;s gonna be listening to this in 2019,0.0
Trippie&#39;s girlfriend is the highest in the room.Sorry Travis,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m05s"">0:05</a> when your mom comes in too wake up for school",0.0
Oh shit 💪🏽,-0.2
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m02s"">0:02</a> when yo alarm goes off to go to school",0.0
we all know trippie would be shitting himself if that happend in real life lmao but banger song,0.4
Bruh normal day for demons😂😂😂,0.15
Why do trippie Look like a character from lazytown?!!😂😂😂,0.0
When the boys go out because of the zombie invasion,0.0
My phone battery before listening: 2%<br><br>My phone battery after listening: 4%,0.0
🔥🔥 still,0.0
Fuck this so fucking great like bro,0.2
Plot twist: he is on the final mission of cod black ops,-0.08333333333333333
If this man plays Call of Duty he&#39;ll go back in time to go 2 Halloween get a Call of Duty costume and shoot,0.0
🔥⚔️☠️,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=1m00s"">1:00</a> when your teacher asks for the assignment that you didn&#39;t do<br>Thanks for 300 likes!!",0.0
Trippie Redd❤️‍🔥❤️‍🔥❤️‍🔥,0.0
Zombies:Attacking Trippies house<br><br>Trippie:Smokes and counts his money,0.0
This is the soundtrack from NBA 2k19 might be goated and to lit like 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> me when I find out I was adopted...",0.0
I love that,0.5
Can we just talk about how trippie redd invited his girlfriend to the song in the beginning,0.0
Travis scott: * no scopes while rapping *<br>Snitch9: <b>hacker or aimbot</b>,0.0
🔥🔥🔥🥀....,0.0
Why Travis be wasting his ammo like that,0.0
Travis Verse 😮‍💨,0.0
Who is watching in 2023 because I never left the homie Trippie Redd and Travis Scott💯,0.0
the new walking dead season looking crazy,-0.2212121212121212
❤,0.0
Trav jus dipped in the monster truck 💀,0.0
New commercial for Nerf be like...,0.06818181818181818
We have to count his guap💵💵💵💵,0.0
Are you the strongest of all English singers? always redd trippies,0.0
Judge: what else do you need to say?<br>6ix9ine: travis scott killed 11 birds in dark knight dummo,-0.175
Littt,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m50s"">3:50</a> when you finally get 100 on a test<br>Thanks for all the likes",0.0
I hope he gets back together with u but Listen he broke her heart and I hope he gets back with her and he doesn’t brake her heart again and loves you.,0.0
COUNT MY GUAAAAPP COUNT MY GUAP,0.0
The first song you hear in nba 2k19,0.25
RASPECT U TRIP,0.0
Whos here for dark knight dummo vol.II???,-0.15
When your the last one that&#39;s isn&#39;t infected on call of duty,0.0
&quot;Don&#39;t ask who&#39;s watching in 2023&quot; because only the OGs know,0.0
first 10 seconds my ring tone,0.25
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m03s"">3:03</a>-<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m08s"">3:08</a> me at the shooting range for the first time",0.25
💕,0.0
My boy trippie got de hacking aim he so fire ur songs soo fucking fire,-0.6
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m53s"">0:53</a> - When someone in the house ate ur leftovers",0.0
Travis got so lit he transformed his AK into a M16 and back,0.0
Fuckkkk this entire song and video is TOO HARD,-0.14583333333333334
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=1m01s"">1:01</a> when you see your teacher out of school",0.0
craziest music video ever,0.0
🤙🥶,0.0
Trippie was playing Black Ops: Cold War.,-0.3833333333333333
Why he ain’t on it like this now,0.0
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0.0
I hope there&#39;s no microtransactions,0.0
When trippie red plays squads on warzone 2.0 and is the party leader <b>gun shots</b>,0.0
Why does everybody else have a pistol but Travis Scott doesn&#39;t,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> When you find out this song is in 2k19",0.0
Top 10 song from 5 years ago !,0.625
Trippie Red 🍒♥️🍒♥️🍒♥️,0.0
Here after Travis deleted his insta,0.0
2023 baby...trippie  fans say hiiiiiiiii,0.0
Who&#39;s still listening to it now <br>👇,0.0
Than he goes multiplayer version. <br>(Under enemy arms),0.0
2023 passing by to review this work of the gods,0.0
WRONG TURN FOR ZOMBIES 😂,-0.5
the most scariest thing to see is a man with his red hair and two pistols in his and while he only hit headshot,0.16666666666666666
TAKE A MOMENT COUNT MY GWOOOOP COUNT MY GWOOOPPPPP,0.0
When Trippe Redd plays COD modern warfare 2 for the first time,0.225
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> When you get caught in the storm",0.0
"who else thinks trippie looks like a kid at <a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=1m54s"">1:54</a>",0.0
Am I the only one who thinks this song has the flow of fuck love?,0.033333333333333326
When sid the science kid discovered drugs,0.0
the theory of me editing professionally makes u wonder dont it,0.1
I was a blood when this dropped,0.0
- Trippie Redd <br>Guy Tells him what Size shoe you wear?<br>- Trippie redd BIG 14 wtf goin on.,-0.25
i had this weird dream where i was with swae lee and slim jimn hanging out with gucci mane. then after that i met trippied redd,-0.5
Ngl that distorted 808 is crazy,-0.6
What kids think before they buy their first nerf gun:,0.25
Trippies numba 10,0.0
maciej ciesiolka dojebany bit,0.0
R.I.P XXX LEGENDE,0.0
Count my guap count my guap,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m20s"">3:20</a> When your father in law sees you",0.0
Who else still listen to this in 2023,0.0
Lost soul you need salvation,0.0
"good game, where can i buy that?",0.14999999999999997
COUNT MY GUAP COUNT MY GUAP,0.0
I’m still here 😭,0.0
"Astroworlds my planet, my home.",0.0
"<a href=""http://www.youtube.com/results?search_query=%23thehillsneedaclean"">#TheHiLLsNeedAClean</a> ❤",0.0
Trippie redd is a good rapper!,0.875
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> when you have 5 stars in GTA 5",0.0
"Trippie Redd, I’m a blood<br>I know Crip",0.0
Trippie: I’m shooting the zombies yeah,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m05s"">0:05</a> when ur teacher called u up to do a problem on the board",0.0
I listen to this music,0.0
Me: <b>clicks on video</b><br><br>LeBron James: WANNA SPRITE CRANBERRY,0.0
Anyone else just start loving this song cause if nba2k19?,0.6
Where does time go,0.0
i edited this comment so you won’t know how i got so many likes,0.5
OH MY GOD YEAH BIG 14 KNOW WHAT THE FUCK GOIN` ON,-0.2
Donnie darko Pt 2 soon family 🗣️🗣️‼️‼️⚡️🗣️‼️🗣️⚡️,0.0
Zombies: exists* <br><br>12 yo trippie playin cod: <b>let me introduce myself</b>,0.0
"Jan 7 at <a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=2m26s"">2:26</a> in da afternoon in 2023 🔥🔥",0.0
"<b>The apocalypse</b> Backstory: Trippie Redd and his gang 1400 find them self stranded in the middle of no where and have to fight for dear life against a pack of zombies &quot;Starter Pack $29.99&quot; &quot;Legend Edition Featuring Travis Scott Ayleks and Chris King as playbale characters 59.99$&quot; Out on PS4,XBOX and PC in June 16 2018",0.0
"This is the reason why new generation  lost AF , so.sad 😢",0.13636363636363635
Yes sir yes sirrrrrrrrrrrrr,0.0
"when your little sibling finds your parents gun <a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=1m31s"">1:31</a>",-0.1875
Who’s still listening to this in 2023,0.0
Literally Cod Zombies irl,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m37s"">3:37</a> REVIVE ME I HAVE THE RAY GUN!!!",0.0
